file,type,val1,val2,pval
wrong_true_all_10,doc_date,2012,2008,0.00013634383437609912
wrong_true_all_10,doc_date,2012,2007,
wrong_true_all_10,doc_date,2011,2010,1.0
wrong_true_all_10,doc_date,2011,2008,1.0
wrong_true_all_10,doc_date,2011,2007,0.0022577347113195137
wrong_true_all_10,doc_date,2010,2008,1.0
wrong_true_all_10,doc_date,2010,2007,0.0022577347113195137
wrong_true_all_10,doc_date,2008,2007,0.005475322289961647
wrong_false_all_10,doc_date,2014,2013,0.00012187748415056853
wrong_false_all_10,doc_date,2014,2012,1.0
wrong_false_all_10,doc_date,2014,2011,0.008581206663936736
wrong_false_all_10,doc_date,2014,2010,1.0
wrong_false_all_10,doc_date,2013,2012,0.0005696605282970933
wrong_false_all_10,doc_date,2013,2011,1.0
wrong_false_all_10,doc_date,2013,2010,0.17480051318259834
wrong_false_all_10,doc_date,2012,2011,0.023031419971355035
wrong_false_all_10,doc_date,2012,2010,1.0
wrong_false_all_10,doc_date,2011,2010,0.3075356125927456
correct_false_all_10,doc_date,2014,2013,1.0
correct_false_all_10,doc_date,2014,2012,1.0
correct_false_all_10,doc_date,2014,2011,5.7330314375838755e-06
correct_false_all_10,doc_date,2014,2010,0.2909633174125227
correct_false_all_10,doc_date,2013,2012,0.7632095152562475
correct_false_all_10,doc_date,2013,2011,0.00013799492638540942
correct_false_all_10,doc_date,2013,2010,0.6611477986156383
correct_false_all_10,doc_date,2012,2011,1.3238707047832477e-06
correct_false_all_10,doc_date,2012,2010,0.19807328171485028
correct_false_all_10,doc_date,2011,2010,
correct_true_all_10,doc_date,2014,2013,0.8661930572690322
correct_true_all_10,doc_date,2014,2012,1.0
correct_true_all_10,doc_date,2014,2011,1.0
correct_true_all_10,doc_date,2014,2010,0.0010947218044870782
correct_true_all_10,doc_date,2014,2008,1.0
correct_true_all_10,doc_date,2014,2007,0.014776562117800273
correct_true_all_10,doc_date,2013,2012,1.0
correct_true_all_10,doc_date,2013,2011,1.0
correct_true_all_10,doc_date,2013,2010,0.10057894220555419
correct_true_all_10,doc_date,2013,2008,0.1736402562284547
correct_true_all_10,doc_date,2013,2007,0.6606239588031131
correct_true_all_10,doc_date,2012,2011,1.0
correct_true_all_10,doc_date,2012,2010,1.0
correct_true_all_10,doc_date,2012,2008,0.1317410481324868
correct_true_all_10,doc_date,2012,2007,1.0
correct_true_all_10,doc_date,2011,2010,0.43934804209367406
correct_true_all_10,doc_date,2011,2008,0.30042344714402247
correct_true_all_10,doc_date,2011,2007,1.0
correct_true_all_10,doc_date,2010,2008,0.0022577347113195137
correct_true_all_10,doc_date,2010,2007,1.0
correct_true_all_10,doc_date,2008,2007,0.005475322289961647
wrong_true_all_10,doc_source,politifact,abc,8.260128320755255e-12
wrong_false_all_10,doc_source,politifact,abc,0.02403526415116537
wrong_true_all_10,doc_overall-truthfulness_value,completely-agree,agree,0.2757035832990554
wrong_true_all_10,doc_overall-truthfulness_value,completely-agree,neither-agree-nor-disagree,0.006906336436088352
wrong_true_all_10,doc_overall-truthfulness_value,completely-agree,disagree,2.3920821927506526e-06
wrong_true_all_10,doc_overall-truthfulness_value,completely-agree,completely-disagree,0.1512568817075182
wrong_true_all_10,doc_overall-truthfulness_value,agree,neither-agree-nor-disagree,1.0
wrong_true_all_10,doc_overall-truthfulness_value,agree,disagree,0.002573424521438757
wrong_true_all_10,doc_overall-truthfulness_value,agree,completely-disagree,1.0
wrong_true_all_10,doc_overall-truthfulness_value,neither-agree-nor-disagree,disagree,0.27413922960480863
wrong_true_all_10,doc_overall-truthfulness_value,neither-agree-nor-disagree,completely-disagree,1.0
wrong_true_all_10,doc_overall-truthfulness_value,disagree,completely-disagree,1.0
correct_false_all_10,doc_overall-truthfulness_value,completely-agree,agree,1.0
correct_false_all_10,doc_overall-truthfulness_value,completely-agree,neither-agree-nor-disagree,0.6246485584830405
correct_false_all_10,doc_overall-truthfulness_value,completely-agree,disagree,0.06479800920036455
correct_false_all_10,doc_overall-truthfulness_value,completely-agree,completely-disagree,0.0005467572362067227
correct_false_all_10,doc_overall-truthfulness_value,agree,neither-agree-nor-disagree,0.031135153451705106
correct_false_all_10,doc_overall-truthfulness_value,agree,disagree,0.0010328497959771516
correct_false_all_10,doc_overall-truthfulness_value,agree,completely-disagree,6.883679340278752e-07
correct_false_all_10,doc_overall-truthfulness_value,neither-agree-nor-disagree,disagree,1.0
correct_false_all_10,doc_overall-truthfulness_value,neither-agree-nor-disagree,completely-disagree,0.07466709054248728
correct_false_all_10,doc_overall-truthfulness_value,disagree,completely-disagree,1.0
correct_true_all_10,doc_overall-truthfulness_value,completely-agree,agree,0.00680540211579646
correct_true_all_10,doc_overall-truthfulness_value,completely-agree,neither-agree-nor-disagree,0.0003512906130673613
correct_true_all_10,doc_overall-truthfulness_value,completely-agree,disagree,0.0014097239273766454
correct_true_all_10,doc_overall-truthfulness_value,completely-agree,completely-disagree,0.35323593318017
correct_true_all_10,doc_overall-truthfulness_value,agree,neither-agree-nor-disagree,1.0
correct_true_all_10,doc_overall-truthfulness_value,agree,disagree,0.640625368471959
correct_true_all_10,doc_overall-truthfulness_value,agree,completely-disagree,1.0
correct_true_all_10,doc_overall-truthfulness_value,neither-agree-nor-disagree,disagree,1.0
correct_true_all_10,doc_overall-truthfulness_value,neither-agree-nor-disagree,completely-disagree,1.0
correct_true_all_10,doc_overall-truthfulness_value,disagree,completely-disagree,1.0
wrong_false_all_10,doc_overall-truthfulness_value,completely-agree,agree,1.0
wrong_false_all_10,doc_overall-truthfulness_value,completely-agree,neither-agree-nor-disagree,0.21468992440291337
wrong_false_all_10,doc_overall-truthfulness_value,completely-agree,disagree,0.04238546728789595
wrong_false_all_10,doc_overall-truthfulness_value,completely-agree,completely-disagree,1.5189093947157962e-05
wrong_false_all_10,doc_overall-truthfulness_value,agree,neither-agree-nor-disagree,0.2513289849469516
wrong_false_all_10,doc_overall-truthfulness_value,agree,disagree,0.04901560565788224
wrong_false_all_10,doc_overall-truthfulness_value,agree,completely-disagree,1.937470530595815e-05
wrong_false_all_10,doc_overall-truthfulness_value,neither-agree-nor-disagree,disagree,1.0
wrong_false_all_10,doc_overall-truthfulness_value,neither-agree-nor-disagree,completely-disagree,0.009090542595307385
wrong_false_all_10,doc_overall-truthfulness_value,disagree,completely-disagree,0.09526227805368248
correct_false_all_10,doc_confidence_value,completely-agree,agree,1.0
correct_false_all_10,doc_confidence_value,completely-agree,neither-agree-nor-disagree,1.0
correct_false_all_10,doc_confidence_value,completely-agree,disagree,0.4442939408993569
correct_false_all_10,doc_confidence_value,completely-agree,completely-disagree,1.0
correct_false_all_10,doc_confidence_value,agree,neither-agree-nor-disagree,1.0
correct_false_all_10,doc_confidence_value,agree,disagree,0.3900516032233215
correct_false_all_10,doc_confidence_value,agree,completely-disagree,1.0
correct_false_all_10,doc_confidence_value,neither-agree-nor-disagree,disagree,0.05559940031701054
correct_false_all_10,doc_confidence_value,neither-agree-nor-disagree,completely-disagree,0.9849893067169808
correct_false_all_10,doc_confidence_value,disagree,completely-disagree,1.0
correct_true_all_10,doc_confidence_value,completely-agree,agree,0.5735772293468913
correct_true_all_10,doc_confidence_value,completely-agree,neither-agree-nor-disagree,1.0
correct_true_all_10,doc_confidence_value,completely-agree,disagree,0.0014685000804967197
correct_true_all_10,doc_confidence_value,completely-agree,completely-disagree,0.007078619786736296
correct_true_all_10,doc_confidence_value,agree,neither-agree-nor-disagree,1.0
correct_true_all_10,doc_confidence_value,agree,disagree,0.11186386823679313
correct_true_all_10,doc_confidence_value,agree,completely-disagree,0.4381444204870666
correct_true_all_10,doc_confidence_value,neither-agree-nor-disagree,disagree,0.06277134401498431
correct_true_all_10,doc_confidence_value,neither-agree-nor-disagree,completely-disagree,0.2523913746540063
correct_true_all_10,doc_confidence_value,disagree,completely-disagree,1.0
wrong_true_all_10,doc_correctness_value,completely-agree,agree,0.031613849070372596
wrong_true_all_10,doc_correctness_value,completely-agree,neither-agree-nor-disagree,0.008770214323681422
wrong_true_all_10,doc_correctness_value,completely-agree,disagree,1.401292980385692e-07
wrong_true_all_10,doc_correctness_value,completely-agree,completely-disagree,0.0002463593394574662
wrong_true_all_10,doc_correctness_value,agree,neither-agree-nor-disagree,1.0
wrong_true_all_10,doc_correctness_value,agree,disagree,0.001788165935855835
wrong_true_all_10,doc_correctness_value,agree,completely-disagree,0.2853608373491314
wrong_true_all_10,doc_correctness_value,neither-agree-nor-disagree,disagree,0.05164986326655251
wrong_true_all_10,doc_correctness_value,neither-agree-nor-disagree,completely-disagree,0.9821985259635455
wrong_true_all_10,doc_correctness_value,disagree,completely-disagree,1.0
correct_false_all_10,doc_correctness_value,completely-agree,agree,0.9072580671513969
correct_false_all_10,doc_correctness_value,completely-agree,neither-agree-nor-disagree,0.3674128191421765
correct_false_all_10,doc_correctness_value,completely-agree,disagree,0.09431124045305539
correct_false_all_10,doc_correctness_value,completely-agree,completely-disagree,6.735575529981513e-05
correct_false_all_10,doc_correctness_value,agree,neither-agree-nor-disagree,1.0
correct_false_all_10,doc_correctness_value,agree,disagree,1.0
correct_false_all_10,doc_correctness_value,agree,completely-disagree,0.0007970956087311126
correct_false_all_10,doc_correctness_value,neither-agree-nor-disagree,disagree,1.0
correct_false_all_10,doc_correctness_value,neither-agree-nor-disagree,completely-disagree,0.009079436728653557
correct_false_all_10,doc_correctness_value,disagree,completely-disagree,0.1351667046341597
correct_true_all_10,doc_correctness_value,completely-agree,agree,0.28076466892360935
correct_true_all_10,doc_correctness_value,completely-agree,neither-agree-nor-disagree,0.04114208912185309
correct_true_all_10,doc_correctness_value,completely-agree,disagree,0.002090627644437351
correct_true_all_10,doc_correctness_value,completely-agree,completely-disagree,1.0
correct_true_all_10,doc_correctness_value,agree,neither-agree-nor-disagree,1.0
correct_true_all_10,doc_correctness_value,agree,disagree,0.13638026193431835
correct_true_all_10,doc_correctness_value,agree,completely-disagree,1.0
correct_true_all_10,doc_correctness_value,neither-agree-nor-disagree,disagree,1.0
correct_true_all_10,doc_correctness_value,neither-agree-nor-disagree,completely-disagree,1.0
correct_true_all_10,doc_correctness_value,disagree,completely-disagree,1.0
wrong_false_all_10,doc_correctness_value,completely-agree,agree,1.0
wrong_false_all_10,doc_correctness_value,completely-agree,neither-agree-nor-disagree,1.0
wrong_false_all_10,doc_correctness_value,completely-agree,disagree,1.0
wrong_false_all_10,doc_correctness_value,completely-agree,completely-disagree,0.000686528616388726
wrong_false_all_10,doc_correctness_value,agree,neither-agree-nor-disagree,1.0
wrong_false_all_10,doc_correctness_value,agree,disagree,1.0
wrong_false_all_10,doc_correctness_value,agree,completely-disagree,0.0006573079060969338
wrong_false_all_10,doc_correctness_value,neither-agree-nor-disagree,disagree,1.0
wrong_false_all_10,doc_correctness_value,neither-agree-nor-disagree,completely-disagree,0.029156215495624284
wrong_false_all_10,doc_correctness_value,disagree,completely-disagree,0.02644840178793847
correct_false_all_10,doc_neutrality_value,completely-agree,agree,1.0
correct_false_all_10,doc_neutrality_value,completely-agree,neither-agree-nor-disagree,1.0
correct_false_all_10,doc_neutrality_value,completely-agree,disagree,1.0
correct_false_all_10,doc_neutrality_value,completely-agree,completely-disagree,0.1535352963488203
correct_false_all_10,doc_neutrality_value,agree,neither-agree-nor-disagree,1.0
correct_false_all_10,doc_neutrality_value,agree,disagree,1.0
correct_false_all_10,doc_neutrality_value,agree,completely-disagree,0.003909935202459863
correct_false_all_10,doc_neutrality_value,neither-agree-nor-disagree,disagree,1.0
correct_false_all_10,doc_neutrality_value,neither-agree-nor-disagree,completely-disagree,0.0001968601453515235
correct_false_all_10,doc_neutrality_value,disagree,completely-disagree,0.003698873862584761
wrong_true_all_10,doc_completeness_value,completely-agree,agree,1.0
wrong_true_all_10,doc_completeness_value,completely-agree,neither-agree-nor-disagree,0.9420561061103133
wrong_true_all_10,doc_completeness_value,completely-agree,disagree,1.0
wrong_true_all_10,doc_completeness_value,completely-agree,completely-disagree,0.015031928399872557
wrong_true_all_10,doc_completeness_value,agree,neither-agree-nor-disagree,1.0
wrong_true_all_10,doc_completeness_value,agree,disagree,1.0
wrong_true_all_10,doc_completeness_value,agree,completely-disagree,0.09016306160750408
wrong_true_all_10,doc_completeness_value,neither-agree-nor-disagree,disagree,1.0
wrong_true_all_10,doc_completeness_value,neither-agree-nor-disagree,completely-disagree,0.4932630785363411
wrong_true_all_10,doc_completeness_value,disagree,completely-disagree,0.21292463447452584
wrong_true_all_10,doc_speaker's-trustworthiness_value,completely-agree,agree,1.0
wrong_true_all_10,doc_speaker's-trustworthiness_value,completely-agree,neither-agree-nor-disagree,0.6422219234819435
wrong_true_all_10,doc_speaker's-trustworthiness_value,completely-agree,disagree,0.06288772404831074
wrong_true_all_10,doc_speaker's-trustworthiness_value,completely-agree,completely-disagree,0.17226345697177464
wrong_true_all_10,doc_speaker's-trustworthiness_value,agree,neither-agree-nor-disagree,0.7118325527738943
wrong_true_all_10,doc_speaker's-trustworthiness_value,agree,disagree,0.056228981948210605
wrong_true_all_10,doc_speaker's-trustworthiness_value,agree,completely-disagree,0.21922060786801806
wrong_true_all_10,doc_speaker's-trustworthiness_value,neither-agree-nor-disagree,disagree,1.0
wrong_true_all_10,doc_speaker's-trustworthiness_value,neither-agree-nor-disagree,completely-disagree,1.0
wrong_true_all_10,doc_speaker's-trustworthiness_value,disagree,completely-disagree,1.0
correct_false_all_10,doc_speaker's-trustworthiness_value,completely-agree,agree,0.9873155134067051
correct_false_all_10,doc_speaker's-trustworthiness_value,completely-agree,neither-agree-nor-disagree,0.033188931076175404
correct_false_all_10,doc_speaker's-trustworthiness_value,completely-agree,disagree,0.014653281379534741
correct_false_all_10,doc_speaker's-trustworthiness_value,completely-agree,completely-disagree,0.0010923070133818079
correct_false_all_10,doc_speaker's-trustworthiness_value,agree,neither-agree-nor-disagree,0.6899811707098052
correct_false_all_10,doc_speaker's-trustworthiness_value,agree,disagree,0.3130168038235527
correct_false_all_10,doc_speaker's-trustworthiness_value,agree,completely-disagree,0.023508080364049933
correct_false_all_10,doc_speaker's-trustworthiness_value,neither-agree-nor-disagree,disagree,1.0
correct_false_all_10,doc_speaker's-trustworthiness_value,neither-agree-nor-disagree,completely-disagree,0.9500401317878504
correct_false_all_10,doc_speaker's-trustworthiness_value,disagree,completely-disagree,1.0
wrong_false_all_10,doc_speaker's-trustworthiness_value,completely-agree,agree,1.0
wrong_false_all_10,doc_speaker's-trustworthiness_value,completely-agree,neither-agree-nor-disagree,1.0
wrong_false_all_10,doc_speaker's-trustworthiness_value,completely-agree,disagree,0.005165339876878121
wrong_false_all_10,doc_speaker's-trustworthiness_value,completely-agree,completely-disagree,0.11217148944673092
wrong_false_all_10,doc_speaker's-trustworthiness_value,agree,neither-agree-nor-disagree,1.0
wrong_false_all_10,doc_speaker's-trustworthiness_value,agree,disagree,0.006559773763098222
wrong_false_all_10,doc_speaker's-trustworthiness_value,agree,completely-disagree,0.16688863035451043
wrong_false_all_10,doc_speaker's-trustworthiness_value,neither-agree-nor-disagree,disagree,0.03313549355787318
wrong_false_all_10,doc_speaker's-trustworthiness_value,neither-agree-nor-disagree,completely-disagree,0.5030883601768378
wrong_false_all_10,doc_speaker's-trustworthiness_value,disagree,completely-disagree,1.0
wrong_true_all_10,doc_informativeness_value,completely-agree,agree,0.9595625653204553
wrong_true_all_10,doc_informativeness_value,completely-agree,neither-agree-nor-disagree,0.15708665437963967
wrong_true_all_10,doc_informativeness_value,completely-agree,disagree,0.025121717325016692
wrong_true_all_10,doc_informativeness_value,completely-agree,completely-disagree,1.0
wrong_true_all_10,doc_informativeness_value,agree,neither-agree-nor-disagree,1.0
wrong_true_all_10,doc_informativeness_value,agree,disagree,0.4382108820497961
wrong_true_all_10,doc_informativeness_value,agree,completely-disagree,1.0
wrong_true_all_10,doc_informativeness_value,neither-agree-nor-disagree,disagree,1.0
wrong_true_all_10,doc_informativeness_value,neither-agree-nor-disagree,completely-disagree,1.0
wrong_true_all_10,doc_informativeness_value,disagree,completely-disagree,1.0
correct_true_all_10,doc_informativeness_value,completely-agree,agree,0.2985807163139641
correct_true_all_10,doc_informativeness_value,completely-agree,neither-agree-nor-disagree,0.16158048474397554
correct_true_all_10,doc_informativeness_value,completely-agree,disagree,0.043304018190460425
correct_true_all_10,doc_informativeness_value,completely-agree,completely-disagree,0.29182299855252886
correct_true_all_10,doc_informativeness_value,agree,neither-agree-nor-disagree,1.0
correct_true_all_10,doc_informativeness_value,agree,disagree,0.8488450540421443
correct_true_all_10,doc_informativeness_value,agree,completely-disagree,1.0
correct_true_all_10,doc_informativeness_value,neither-agree-nor-disagree,disagree,1.0
correct_true_all_10,doc_informativeness_value,neither-agree-nor-disagree,completely-disagree,1.0
correct_true_all_10,doc_informativeness_value,disagree,completely-disagree,1.0
wrong_false_all_10,doc_informativeness_value,completely-agree,agree,1.0
wrong_false_all_10,doc_informativeness_value,completely-agree,neither-agree-nor-disagree,0.875264694582474
wrong_false_all_10,doc_informativeness_value,completely-agree,disagree,0.14956122378588
wrong_false_all_10,doc_informativeness_value,completely-agree,completely-disagree,0.04770868691011122
wrong_false_all_10,doc_informativeness_value,agree,neither-agree-nor-disagree,1.0
wrong_false_all_10,doc_informativeness_value,agree,disagree,0.9171443250479844
wrong_false_all_10,doc_informativeness_value,agree,completely-disagree,0.24204393772578453
wrong_false_all_10,doc_informativeness_value,neither-agree-nor-disagree,disagree,1.0
wrong_false_all_10,doc_informativeness_value,neither-agree-nor-disagree,completely-disagree,0.732657126625481
wrong_false_all_10,doc_informativeness_value,disagree,completely-disagree,1.0
correct_false_all_10,doc_overall-truthfulness_url,en.wikipedia.org,www.theguardian.com,1.0
correct_false_all_10,doc_overall-truthfulness_url,en.wikipedia.org,www.youtube.com,3.33649472755574e-05
correct_false_all_10,doc_overall-truthfulness_url,www.theguardian.com,www.youtube.com,0.0246707270445784
wrong_true_all_10,query_amount,6,4,1.0
wrong_true_all_10,query_amount,6,3,1.0
wrong_true_all_10,query_amount,6,2,0.4193239092385299
wrong_true_all_10,query_amount,6,1,0.08465676900260637
wrong_true_all_10,query_amount,4,3,1.0
wrong_true_all_10,query_amount,4,2,1.0
wrong_true_all_10,query_amount,4,1,0.6495992471666535
wrong_true_all_10,query_amount,3,2,1.0
wrong_true_all_10,query_amount,3,1,0.2831135799437062
wrong_true_all_10,query_amount,2,1,1.0
